Title,Year,Genres,Rating,Votes
Gaby: A True Story,1987.0,"Drama,Romance",6.8,822
Gardens of Stone,1987.0,"Drama,Romance,War",6.3,6501
Shades of Love: The Garnet Princess,1987.0,"Mystery,Romance,Thriller",7.4,17
Giulia e Giulia,1987.0,"Drama,Fantasy,Romance",5.4,917
Good morning Babilonia,1987.0,"Drama,Romance,War",6.7,1822
The Good Wife,1987.0,"Drama,Romance",5.7,638
Hamlet liikemaailmassa,1987.0,"Comedy,Drama,Romance",6.9,2507
Hands of a Stranger,1987.0,"Crime,Drama,Romance",5.9,308
Hawken's Breed,1988.0,"Action,Drama,Romance",3.5,450
A Hazard of Hearts,1987.0,"Drama,Romance",6.7,1551
Hearts of Fire,1987.0,"Drama,Music,Romance",4.4,556
Hiding Out,1987.0,"Comedy,Drama,Romance",6.4,4360
Higher Education,1988.0,"Comedy,Drama,Romance",5.5,109
Der Himmel über Berlin,1987.0,"Drama,Fantasy,Romance",7.9,80300
Hitting Home,1988.0,"Drama,Romance,Thriller",6.3,151
Hong gao liang,1988.0,"Drama,History,Romance",7.3,10213
Hope and Glory,1987.0,"Comedy,Drama,Romance",7.3,15253
Huang se gu shi,1988.0,Romance,6.3,41
In extremis,1988.0,"Crime,Drama,Romance",5.2,39
In the Mood,1987.0,"Comedy,Romance",6.0,1155
Infidelity,1987.0,"Drama,Romance",7.1,120
Into the Fire,1987.0,"Crime,Drama,Romance",5.0,244
Jedenaste przykazanie,1988.0,"Drama,Romance",6.2,21
Jeux d'artifices,1987.0,"Comedy,Drama,Romance",6.5,74
Gong woo lung foo dau,1987.0,"Action,Crime,Romance",6.2,706
Le jupon rouge,1987.0,"Drama,Romance",5.4,150
The Killing Time,1987.0,"Crime,Drama,Romance",5.3,1322
Kreytserova sonata,1987.0,"Drama,Romance",7.5,292
Kung-fu master!,1988.0,"Drama,Romance",6.9,2326
The Lady's Not for Burning,1987.0,"Comedy,Romance",7.9,82
The Last Fling,1987.0,"Comedy,Romance",6.1,1118
Liang xiao hua nong yue,1987.0,"Comedy,Romance",3.7,19
Chau tin dik tung wa,1987.0,"Drama,Romance",7.5,2551
Lo que importa es vivir,1987.0,"Drama,Romance",7.2,107
The Lonely Passion of Judith Hearne,1987.0,"Drama,Romance",7.0,1368
Long Gone,1987.0,"Comedy,Drama,Romance",7.7,1236
Flight of the Spruce Goose,1986.0,"Drama,Romance",5.7,86
Luk Erosa,1987.0,"Drama,Romance",5.8,84
Il lupo di mare,1987.0,"Comedy,Romance",4.1,73
Made in Heaven,1987.0,"Comedy,Fantasy,Romance",6.2,3845
Madrid,1987.0,"Drama,Romance,War",7.0,95
Making Mr. Right,1987.0,"Comedy,Romance,Sci-Fi",5.5,3213
Maladie d'amour,1987.0,"Drama,Romance",5.6,281
The Man Who Fell to Earth,1987.0,"Action,Romance,Sci-Fi",4.9,389
Mannequin,1987.0,"Comedy,Fantasy,Romance",6.0,37464
"Mariana, Mariana",1987.0,"Drama,Romance",7.0,457
Maurice,1987.0,"Drama,Romance",7.6,25163
Meatballs III: Summer Job,1986.0,"Comedy,Fantasy,Romance",3.5,2670
Miedzy ustami a brzegiem pucharu,1987.0,Romance,6.3,102
The Pool,1987.0,Romance,7.4,26
Misja specjalna,1987.0,"Comedy,Musical,Romance",4.7,60
"Mon bel amour, ma déchirure",1987.0,"Drama,Romance",6.1,125
Moonstruck,1987.0,"Comedy,Drama,Romance",7.2,72952
Moonzund,1988.0,"Drama,History,Romance",7.4,386
Nad Niemnem,1987.0,"Drama,History,Romance",6.3,328
Nadine,1987.0,"Comedy,Mystery,Romance",5.5,4604
Nazrana,1987.0,Romance,5.1,129
Nice Girls Don't Explode,1987.0,"Comedy,Romance,Sci-Fi",5.5,559
Nights in White Satin,1987.0,"Drama,Romance",5.3,145
North Shore,1987.0,"Action,Drama,Romance",6.6,3082
Oci ciornie,1987.0,"Comedy,Drama,Romance",7.3,3648
En film om kärlek,1987.0,Romance,5.0,193
Otoko wa tsurai yo: Shiretoko bojô,1987.0,"Comedy,Romance",6.9,141
Overboard,1987.0,"Comedy,Romance",6.9,71146
Les pyramides bleues,1988.0,"Comedy,Mystery,Romance",4.5,116
Bachelor Girl,1987.0,"Comedy,Romance",4.9,25
The Perfect Match,1987.0,"Comedy,Romance",4.8,143
Perhaps Love,1987.0,Romance,4.2,7
Photo Roman,1987.0,"Drama,Romance",5.8,9
The Place at the Coast,1987.0,"Drama,Romance",5.8,50
Pociag do Hollywood,1987.0,"Comedy,Romance",6.1,223
Poker Alice,1987.0,"Romance,Western",5.9,245
"Proshchay, shpana zamoskvoretskaya",1988.0,"Drama,Romance",7.1,83
Puteri,1987.0,"Drama,Mystery,Romance",8.5,18
Remote Control,1988.0,"Comedy,Romance,Sci-Fi",5.5,1215
Roman Holiday,1987.0,"Comedy,Drama,Romance",4.9,172
Roxanne,1987.0,"Comedy,Romance",6.6,48772
Sammy and Rosie Get Laid,1987.0,"Comedy,Drama,Romance",6.6,1587
Scenes from the Goldmine,1987.0,"Drama,Music,Romance",5.9,169
The Secret of My Succe$s,1987.0,"Comedy,Romance",6.5,38161
Shades of Love: The Rose Cafe,1987.0,"Drama,Romance",6.2,37
Siesta,1987.0,"Drama,Mystery,Romance",5.5,2504
Sister Sister,1987.0,"Drama,Mystery,Romance",5.5,1448
Some Kind of Wonderful,1987.0,"Drama,Romance",7.0,36112
Someone to Love,1987.0,"Comedy,Drama,Romance",5.9,450
Someone to Watch Over Me,1987.0,"Crime,Drama,Romance",6.1,12366
Square Dance,1987.0,"Drama,Romance",5.6,1116
Student Exchange,1987.0,"Comedy,Family,Romance",6.0,585
Summer School,1987.0,"Comedy,Romance",6.6,22990
Sussi,1988.0,"Comedy,Drama,Romance",5.0,89
Szerelem második vérig,1988.0,"Comedy,Drama,Romance",6.3,159
Talking Walls,1987.0,"Comedy,Drama,Romance",2.9,245
The Time Guardian,1987.0,"Action,Romance,Sci-Fi",4.3,1183
Tonight's the Night,1987.0,"Drama,Romance",5.8,95
Twelfth Night,1986.0,"Comedy,Drama,Romance",5.5,117
Two of Us,1987.0,"Drama,Romance",7.3,336
Un amour à Paris,1987.0,"Crime,Drama,Romance",5.1,23
Un homme amoureux,1987.0,"Drama,Romance",5.8,816
Valentino Returns,1989.0,"Drama,Romance",5.8,107
Vec vidjeno,1987.0,"Drama,Horror,Romance",7.7,1398
Die Verliebten,1987.0,"Drama,Romance",4.9,52
Vezuchaya,1988.0,Romance,5.3,25
El vent de l'illa,1988.0,"Drama,Romance",6.4,12
We Are the Children,1987.0,"Drama,Romance",6.2,42
West Is West,1989.0,"Comedy,Musical,Romance",7.1,95
Who's That Girl,1987.0,"Comedy,Music,Romance",4.8,11439
The Witching of Ben Wagner,1987.0,"Drama,Romance",6.2,233
The Year My Voice Broke,1987.0,"Drama,Romance",7.3,2341
Edinozhdy solgav...,1988.0,"Drama,Romance",7.4,166
Yi luan qing mi,1987.0,"Romance,Thriller",5.8,72
Yong ai zhuo yi ren,1987.0,"Comedy,Romance",6.3,54
Zhao hua xi shi,1987.0,"Romance,Sci-Fi",6.0,30
Zoeken naar Eileen,1987.0,"Drama,Romance,Thriller",6.7,425
Zui hou sheng li,1987.0,"Crime,Drama,Romance",6.6,341
Zärtliche Chaoten,1987.0,"Comedy,Romance",4.0,675
Sisulla ja sydämellä,1947.0,"Comedy,Romance,Sport",4.4,32
In fiecare zi mi-e dor de tine,1988.0,"Comedy,Musical,Romance",6.8,119
Ödipussi,1988.0,"Comedy,Romance",7.4,4454
14 Going on 30,1988.0,"Comedy,Family,Romance",6.2,395
18 Again!,1988.0,"Comedy,Fantasy,Romance",5.8,5231
36 fillette,1988.0,"Drama,Romance",6.0,1514
The Accidental Tourist,1988.0,"Comedy,Drama,Romance",6.7,17803
Afraid to Dance,1989.0,"Crime,Romance",5.9,36
Ai de tao bing,1988.0,"Comedy,Romance",6.4,60
Antara Dua Hati,1988.0,"Drama,Romance",7.6,12
Ariel,1988.0,"Comedy,Crime,Romance",7.4,9011
Arthur 2: On the Rocks,1988.0,"Comedy,Romance",4.7,6933
Artistka iz Gribova,1988.0,"Comedy,Romance",6.3,85
El baile del pato,1989.0,"Comedy,Romance",5.6,68
Shades of Love: The Ballerina and the Blues,1987.0,"Drama,Romance",7.0,29
Baptême,1989.0,"Biography,Drama,Romance",6.8,113
Beyond Gravity,1989.0,"Comedy,Romance",6.9,88
Bez grzechu,1988.0,"Drama,Romance",5.8,21
Big Top Pee-wee,1988.0,"Adventure,Comedy,Romance",5.1,10380
La Bohème,1988.0,"Drama,Musical,Romance",7.1,109
The Boost,1988.0,"Drama,Romance",6.0,2539
La bottega dell'orefice,1988.0,"Drama,Mystery,Romance",5.7,351
Brennende Betten,1988.0,"Comedy,Drama,Romance",6.9,55
Bull Durham,1988.0,"Comedy,Romance,Sport",7.0,61317
Bye Bye Baby,1988.0,"Comedy,Drama,Romance",3.5,315
Baton Rouge,1988.0,"Crime,Mystery,Romance",6.0,342
Cartas del parque,1988.0,"Drama,Romance",6.8,127
Caruso Pascoski di padre polacco,1988.0,"Comedy,Romance",6.9,701
La casa del sorriso,1991.0,"Drama,Romance",6.5,322
Cheung duen geuk ji luen,1988.0,"Comedy,Romance",5.9,253
Cocktail,1988.0,"Comedy,Drama,Romance",5.9,94480
Codice privato,1988.0,"Drama,Romance",5.8,57
Coming to America,1988.0,"Comedy,Romance",7.1,230834
Compagni di scuola,1988.0,"Comedy,Drama,Romance",7.2,2900
Crossing Delancey,1988.0,"Comedy,Romance",6.9,5383
Dai cheung foo yat gei,1988.0,"Comedy,Romance",6.7,579
Dance of the Damned,1989.0,"Drama,Horror,Romance",5.3,620
Dangerous Liaisons,1988.0,"Drama,Romance",7.5,77103
The Dawning,1988.0,"Drama,Romance,Thriller",6.0,430
Deux,1989.0,"Drama,Romance",5.7,246
Di yi jian,1989.0,"Action,Crime,Romance",5.8,98
Diskzhokey,1988.0,"Musical,Romance",2.9,24
La donna della luna,1988.0,"Drama,Romance",6.4,115
Drei D,1988.0,"Comedy,Drama,Romance",6.7,57
The Dressmaker,1988.0,"Drama,Romance",6.2,289
Shades of Love: The Emerald Tear,1988.0,"Drama,Romance",4.8,15
Envoyez les violons,1988.0,"Comedy,Romance",5.0,47
The Everlasting Secret Family,1988.0,"Drama,Romance",5.5,384
Everybody's All-American,1988.0,"Drama,Romance,Sport",6.2,3526
Il frullo del passero,1988.0,"Drama,Romance",5.4,191
Fever,1988.0,"Crime,Romance,Thriller",5.6,129
For Keeps?,1988.0,"Comedy,Drama,Romance",5.9,5310
Freedom Fighter,1988.0,"Drama,Romance,War",6.6,82
Fresh Horses,1988.0,"Drama,Romance",5.0,2341
Full Moon in Blue Water,1988.0,"Comedy,Drama,Romance",5.6,922
Fun Down There,1989.0,"Comedy,Drama,Romance",4.6,209
Fábula de la Bella Palomera,1988.0,"Drama,Romance",6.7,79
Gangaa Jamunaa Saraswathi,1988.0,"Action,Drama,Romance",4.7,752
Wherever You Are...,1988.0,"Drama,Romance,War",6.3,137
Gong zi duo qing,1988.0,"Comedy,Romance",6.1,228
The Good Mother,1988.0,"Drama,Romance",5.7,1836
A Handful of Dust,1988.0,"Drama,Romance",6.6,2479
Haunted Summer,1988.0,"Biography,Drama,Romance",5.8,615
Heartbreak Hotel,1988.0,"Comedy,Musical,Romance",5.7,1588
High Season,1987.0,"Comedy,Romance",5.3,487
High Spirits,1988.0,"Comedy,Fantasy,Romance",5.8,11312
Himmel og helvede,1988.0,"Drama,Romance",5.8,48
Homeboy,1988.0,"Crime,Drama,Romance",5.8,2973
Honneponnetje,1988.0,"Comedy,Romance",4.6,393
In a Shallow Grave,1988.0,"Drama,Romance",5.8,283
Ingen kan älska som vi,1988.0,"Drama,Music,Romance",4.4,416
Iron Eagle II,1988.0,"Action,Drama,Romance",3.9,5591
It Takes Two,1988.0,"Comedy,Romance",5.4,965
Cheng chong chui lui chai ji 2,1988.0,"Comedy,Romance",5.6,257
Jin ye xing guang can lan,1988.0,"Drama,Romance",5.5,89
Die Jungfrauenmaschine,1988.0,"Drama,Romance",5.6,285
Kalamazoo,1988.0,"Fantasy,Romance",5.5,54
Kansas,1988.0,"Crime,Drama,Romance",5.5,1378
Kolory kochania,1988.0,"Biography,Drama,Romance",4.5,10
Krótki film o milosci,1988.0,"Drama,Romance",8.1,27060
Ku jia tian xia,1988.0,"Comedy,Romance",6.3,49
Kukolka,1988.0,"Drama,Romance,Sport",7.3,363
Kárhozat,1988.0,"Crime,Drama,Romance",7.6,7081
Liberace,1988.0,"Biography,Music,Romance",6.3,168
Little Dorrit,1987.0,"Drama,Romance",7.2,1294
Liu jin sui yue,1988.0,"Drama,Romance",6.3,202
Love with a Perfect Stranger,1986.0,"Drama,Romance",6.4,162
La maison de jade,1988.0,"Drama,Romance",6.0,90
La maison de Jeanne,1988.0,"Comedy,Drama,Romance",6.0,29
Malenkaya Vera,1988.0,"Drama,Romance",6.9,2239
Maria Stuarda,1988.0,"Drama,Music,Romance",7.1,28
Married to the Mob,1988.0,"Comedy,Crime,Romance",6.2,20636
La maschera,1988.0,"Fantasy,Mystery,Romance",6.0,180
Masquerade,1988.0,"Drama,Romance,Thriller",6.1,4796
Mignon è partita,1988.0,"Drama,Romance",6.7,368
The Moderns,1988.0,"Comedy,Drama,Romance",6.6,2114
Moon Over Parador,1988.0,"Comedy,Romance",6.0,6896
A Mulher do Próximo,1988.0,"Comedy,Romance",6.5,62
My Best Friend Is a Vampire,1987.0,"Comedy,Horror,Romance",6.0,4505
My First Love,1988.0,"Drama,Romance",6.2,188
Mystic Pizza,1988.0,"Comedy,Drama,Romance",6.3,34325
Ne zabud oglyanutsya,1988.0,Romance,4.8,7
Night Rose: Akhbar's Daughter,1987.0,"Romance,Thriller",6.4,38
A Night in the Life of Jimmy Reardon,1988.0,"Comedy,Drama,Romance",5.5,3176
Nuovo Cinema Paradiso,1988.0,"Drama,Romance",8.5,298219
Onassis: The Richest Man in the World,1988.0,"Biography,Drama,Romance",6.3,769
Once Upon a Texas Train,1988.0,"Action,Comedy,Romance",5.7,811
"Osen, Chertanovo...",1989.0,"Crime,Drama,Romance",6.0,51
Otto - Der Neue Film,1987.0,"Comedy,Romance",5.8,2738
Outback Bound,1988.0,"Comedy,Drama,Romance",5.7,155
Oznamuje se láskám vasim,1989.0,"Drama,Romance,War",6.9,158
PS sista sommaren,1988.0,"Crime,Drama,Romance",4.4,339
Paap Ka Ant,1989.0,"Action,Drama,Romance",4.2,91
Pasión de hombre,1989.0,"Drama,Romance",5.2,168
Paura e amore,1988.0,"Drama,Romance",6.8,339
Permanent Record,1988.0,"Drama,Music,Romance",6.4,2368
La petite amie,1988.0,"Comedy,Romance",5.0,64
Der Philosoph,1989.0,"Comedy,Romance",6.1,230
Il piccolo diavolo,1988.0,"Comedy,Fantasy,Romance",6.9,4261
Pizza-Express,1988.0,"Comedy,Romance",7.1,21
Plain Clothes,1988.0,"Comedy,Mystery,Romance",6.2,1120
Punchline,1988.0,"Comedy,Drama,Romance",5.9,9495
Qayamat Se Qayamat Tak,1988.0,"Drama,Musical,Romance",7.4,11533
Quelques jours avec moi,1988.0,"Comedy,Drama,Romance",7.0,1266
The Raggedy Rawney,1988.0,"Drama,Romance,War",6.2,423
Ram-Avtar,1988.0,"Action,Drama,Romance",4.6,275
Rami og Julie,1988.0,Romance,4.4,50
Rescue Me,1988.0,Romance,4.4,14
The Man from Snowy River II,1988.0,"Adventure,Drama,Romance",6.6,2879
Sailors Don't Cry,1990.0,"Drama,Romance",5.7,80
Salsa,1988.0,"Music,Romance",4.8,1319
Sam duei yuen yeung yat cheung chong,1988.0,"Comedy,Drama,Romance",5.4,42
San ren shi jie,1988.0,"Comedy,Romance",6.2,103
Sans peur et sans reproche,1988.0,"Comedy,History,Romance",5.2,433
Satisfaction,1988.0,"Comedy,Music,Romance",4.9,3957
El secreto de Romelia,1988.0,Romance,6.5,57
Sexpot,1990.0,"Comedy,Crime,Romance",5.1,65
Sha zhi lian,1988.0,"Romance,Thriller",5.7,154
Shades of Love: Tangerine Taxi,1988.0,"Drama,Romance",6.2,33
Leung seung ching yuen,1993.0,"Action,Romance",5.3,22
She's Having a Baby,1988.0,"Comedy,Drama,Romance",6.0,14339
A Soldier's Tale,1989.0,"Drama,Romance,War",5.9,294
Space Mutiny,1988.0,"Action,Adventure,Romance",2.1,7514
Spellbinder,1988.0,"Drama,Horror,Romance",5.8,3005
Steal the Sky,1988.0,"Action,Romance,War",5.5,201
Stealing Heaven,1988.0,"Drama,History,Romance",6.5,846
Stealing Home,1988.0,"Drama,Romance,Sport",6.6,5126
A Summer Story,1988.0,"Drama,Romance",7.2,1307
Sweet Hearts Dance,1988.0,"Comedy,Drama,Romance",5.7,1042
Sweet Lies,1987.0,"Comedy,Romance",4.3,262
Take Two,1987.0,"Crime,Drama,Romance",4.5,122
Tango Bar,1987.0,"Drama,Musical,Romance",6.1,217
Tao xue wai zhuan,1992.0,"Comedy,Drama,Romance",5.4,99
Der schwarze Obelisk,1988.0,"Drama,Romance",9.2,11
Tears in the Rain,1988.0,"Drama,Romance,War",5.8,737
Tequila Sunrise,1988.0,"Crime,Drama,Romance",6.1,34874
Torch Song Trilogy,1988.0,"Comedy,Drama,Romance",7.8,8086
Das Traumauto,1988.0,"Comedy,Drama,Romance",7.9,11
Três Menos Eu,1988.0,"Drama,Music,Romance",6.2,18
Two Moon Junction,1988.0,"Drama,Romance",5.0,6816
The Unbearable Lightness of Being,1988.0,"Drama,Romance",7.2,39537
Une affaire de femmes,1988.0,"Drama,History,Romance",7.5,6078
Ved vejen,1988.0,"Drama,Romance",5.8,179
Die Venusfalle,1988.0,"Comedy,Drama,Romance",5.4,495
Vibes,1988.0,"Adventure,Comedy,Romance",5.7,5410
Vijay,1988.0,"Action,Drama,Romance",5.4,416
Paradise Bungalows,1987.0,"Comedy,Drama,Romance",3.6,165
Vroom,1990.0,"Drama,Romance",5.2,198
The Wash,1988.0,"Drama,Romance",6.9,126
The Woman He Loved,1988.0,"Drama,Romance",6.1,348
Wong Gok ka moon,1988.0,"Crime,Drama,Romance",7.0,13224
Working Girl,1988.0,"Comedy,Drama,Romance",6.8,64771
Yasemin,1988.0,"Drama,Romance",6.8,294
Yi qi liang fu,1988.0,"Comedy,Romance",5.7,45
You Can't Hurry Love,1988.0,"Comedy,Romance",4.7,613
Zabytaya melodiya dlya fleyty,1987.0,"Comedy,Drama,Romance",7.5,939
Jui gaai suen yau,1988.0,"Comedy,Romance",6.0,273
Zärtliche Chaoten II,1988.0,"Comedy,Romance,Sci-Fi",4.4,583
À corps perdu,1988.0,"Drama,Romance,War",6.9,264
À gauche en sortant de l'ascenseur,1988.0,"Comedy,Romance",6.6,2053
Etoile,1989.0,"Fantasy,Romance,Thriller",5.9,887
L'étudiante,1988.0,"Comedy,Romance",5.8,2450
Torrents of Spring,1989.0,"Drama,Romance",5.8,442
Ad un passo dall'aurora,1989.0,"Drama,Mystery,Romance",5.0,70
Always,1989.0,"Drama,Fantasy,Romance",6.4,33783
And a Nightingale Sang,1989.0,"Drama,Romance",7.6,78
Animal Behavior,1989.0,"Comedy,Romance",3.9,267
Babycakes,1989.0,"Comedy,Drama,Romance",6.7,990
The Big Picture,1989.0,"Comedy,Drama,Romance",6.2,6368
La blanca paloma,1989.0,"Action,Drama,Romance",5.5,190
Blood Red,1989.0,"Drama,Romance,Western",4.1,1045
Bloodhounds of Broadway,1989.0,"Comedy,Drama,Romance",5.3,1485
Spogliando Valeria,1989.0,"Romance,Thriller",4.3,75
Blueberry Hill,1989.0,"Comedy,Drama,Romance",6.6,402
Bodo - Eine ganz normale Familie,1989.0,"Comedy,Romance,Sci-Fi",5.8,160
Breaking Point,1989.0,"Mystery,Romance,Thriller",5.4,176
Brenda Starr,1989.0,"Adventure,Comedy,Romance",4.7,1307
Bridge to Silence,1989.0,"Drama,Romance",6.1,267
Bu tuo wa de ren,1989.0,"Drama,Romance",6.6,161
Bye Bye Blues,1989.0,"Drama,Music,Romance",7.3,326
Candy Regentag,1989.0,"Drama,Romance",5.0,45
Cas sluhu,1989.0,"Comedy,Drama,Romance",6.7,202
Champagne Charlie,1989.0,"Adventure,Drama,Romance",5.4,288
Chances Are,1989.0,"Comedy,Fantasy,Romance",6.5,14280
Chandni,1989.0,"Drama,Musical,Romance",6.7,2212
"Chyornaya roza - emblema pechali, krasnaya roza - emblema lyubvi",1990.0,"Comedy,Drama,Romance",7.2,790
Coming Out,1989.0,"Drama,Romance",7.0,1940
Comédie d'été,1989.0,"Drama,Romance",5.2,44
Conte de printemps,1990.0,"Comedy,Drama,Romance",7.1,6146
Cousins,1989.0,"Comedy,Romance",6.4,5256
Um Crime de Luxo,1991.0,"Comedy,Crime,Romance",6.6,13
Dan shen gui zu,1989.0,"Comedy,Romance",5.6,31
Dance to Win,1989.0,"Drama,Music,Romance",7.0,111
The Delinquents,1989.0,"Drama,Romance",5.7,1112
Desperate for Love,1989.0,"Drama,Romance",5.0,331
Devil in the Flesh,1986.0,"Drama,Romance",4.6,133
Dream a Little Dream,1989.0,"Comedy,Drama,Romance",5.7,8240
Earth Girls Are Easy,1988.0,"Comedy,Musical,Romance",5.5,26044
Eat a Bowl of Tea,1989.0,"Comedy,Drama,Romance",6.3,852
Eddie and the Cruisers II: Eddie Lives!,1989.0,"Drama,Music,Romance",6.2,3373
Enemies: A Love Story,1989.0,"Comedy,Drama,Romance",6.6,2676
Eversmile New Jersey,1989.0,"Comedy,Drama,Romance",5.4,908
Eye of the Eagle 2: Inside the Enemy,1989.0,"Action,Adventure,Romance",4.6,152
Fa da xian sheng,1989.0,"Comedy,Romance",5.3,21
The Fifteen Streets,1989.0,"Drama,History,Romance",6.9,613
La fille de 15 ans,1989.0,"Drama,Romance",6.0,435
Flori de gheata,1989.0,Romance,6.7,23
Eine Frau für Alfie,1989.0,"Comedy,Romance",5.4,7
Fuflo,1990.0,"Crime,Romance",5.6,12
La fête des pères,1990.0,"Comedy,Family,Romance",4.6,131
Kaadhalan,1994.0,"Action,Drama,Romance",7.1,2251
Getting It Right,1989.0,"Comedy,Drama,Romance",6.4,791
The Girl in a Swing,1988.0,"Drama,Fantasy,Romance",5.3,873
Geethanjali,1989.0,"Drama,Romance",8.3,3024
Happy Together,1989.0,"Comedy,Romance",5.9,2194
The Heist,1989.0,"Drama,Romance",6.0,890
High Finance Woman,1990.0,"Drama,Romance",4.0,160
Gwang tin lung fo wooi,1989.0,"Action,Romance",4.8,436
How I Got Into College,1989.0,"Comedy,Romance",5.8,2435
Hua xin meng li ren,1989.0,"Comedy,Romance",4.8,15
Hua xin san jian xia,1989.0,"Comedy,Romance",5.3,10
Huo zhu gui,1989.0,"Comedy,Horror,Romance",5.9,101
Ihmiselon ihanuus ja kurjuus,1988.0,"Drama,Romance",6.0,107
In Country,1989.0,"Drama,Romance,War",5.9,3230
Insiders,1989.0,"Crime,Romance,Thriller",4.7,228
Interdevochka,1989.0,"Drama,Romance",7.0,1611
Dak ging 90 II - Zi mong meng tin ngaai,1990.0,"Action,Romance",3.1,11
Je suis le seigneur du château,1989.0,"Drama,Romance,Thriller",6.8,662
Gap tung kei hap,1989.0,"Action,Comedy,Romance",6.6,1251
Gat seng gung ziu,1990.0,"Comedy,Romance",6.1,337
Jésus de Montréal,1989.0,"Drama,Romance",7.5,7678
Katala,1989.0,"Crime,Romance",6.3,167
Kærlighed uden stop,1989.0,"Drama,Romance",3.1,21
Biao cheng,1988.0,"Crime,Drama,Romance",6.0,74
Listen to Me,1989.0,"Drama,Romance",5.3,1402
Little White Lies,1989.0,"Comedy,Romance",5.9,163
Lo que le pasó a Santiago,1989.0,"Comedy,Drama,Romance",7.1,295
Love Love Love,1989.0,"Drama,Romance",4.8,995
Love in Germany,1989.0,"Documentary,Romance",6.0,8
Lyubov s privilegiyami,1989.0,"Drama,Romance",6.9,142
Magdalene,1988.0,"Drama,Romance",5.4,127
Manifesto,1988.0,"Comedy,Drama,Romance",6.1,448
Les mannequins d'osier,1989.0,"Drama,Romance",5.7,19
Mathilukal,1990.0,"Drama,Romance",8.2,1725
Men in Love,1990.0,"Drama,Romance",3.6,57
Mes nuits sont plus belles que vos jours,1989.0,"Drama,Romance",6.0,2312
Milou en mai,1990.0,"Comedy,Romance",7.2,3521
Minnamurra,1989.0,"Action,Drama,Romance",5.7,224
Miracle Mile,1988.0,"Action,Drama,Romance",7.0,13270
Monsieur Hire,1989.0,"Crime,Drama,Romance",7.5,7362
Montoyas y Tarantos,1989.0,"Drama,Romance",6.3,193
Neprikayannyy,1989.0,Romance,4.3,13
New York Stories,1989.0,"Comedy,Drama,Romance",6.4,20378
Nobody's Perfect,1989.0,"Comedy,Romance",5.5,734
Noce blanche,1989.0,"Drama,Romance",6.9,2902
Old Gringo,1989.0,"Adventure,History,Romance",5.7,2188
Othello,1989.0,"Drama,Romance",5.2,22
Otto - Der Außerfriesische,1989.0,"Comedy,Romance",5.8,2842
Perfect Profile,1989.0,"Comedy,Romance,Sport",4.4,57
Phantom of the Mall: Eric's Revenge,1989.0,"Horror,Romance",5.3,2445
Physical Evidence,1989.0,"Crime,Mystery,Romance",5.2,2202
Piccoli equivoci,1989.0,"Comedy,Romance",6.9,67
Pleure pas my love,1989.0,"Drama,Romance",5.9,43
Precious Bane,1989.0,"Drama,History,Romance",8.2,257
Príbeh '88,1989.0,"Drama,Romance",4.9,19
Love Dream,1988.0,"Drama,Fantasy,Romance",4.3,392
Princess Warrior,1989.0,"Comedy,Romance,Sci-Fi",2.6,291
Qian nu yun yu qing,1989.0,"Drama,Fantasy,Romance",4.3,26
The Rachel Papers,1989.0,"Comedy,Drama,Romance",5.9,2274
The Rainbow,1989.0,"Action,Drama,Romance",6.3,1823
The Ranch,1989.0,"Comedy,Romance",5.1,80
"Red King, White Knight",1989.0,"Drama,Romance,Thriller",5.6,299
The Return of the Musketeers,1989.0,"Action,Adventure,Romance",5.9,4060
Cheng chong chui lui chai ji 3: Long ji yat juk,1989.0,"Comedy,Romance",4.7,160
Romuald et Juliette,1989.0,"Comedy,Romance",6.8,1877
La ronde de l'amour,1985.0,"Comedy,Drama,Romance",4.4,234
SV - Spalnyy vagon,1989.0,"Comedy,Romance",6.2,78
Sangre y arena,1989.0,"Drama,Romance",4.6,1240
Say Anything...,1989.0,"Comedy,Drama,Romance",7.3,98783
See You in the Morning,1989.0,"Drama,Romance",5.8,1074
Si qian jin,1989.0,"Comedy,Drama,Romance",5.7,36
Shag,1988.0,"Comedy,Drama,Romance",6.4,5074
Shao nu xin,1989.0,"Drama,Romance",5.6,25
Sang gong kei bing 3,1989.0,"Action,Crime,Romance",6.0,213
Shirley Valentine,1989.0,"Comedy,Drama,Romance",7.2,9262
Si te dicen que caí,1989.0,"Drama,Mystery,Romance",5.5,489
Skin Deep,1989.0,"Comedy,Drama,Romance",6.1,5324
Speaking Parts,1989.0,"Drama,Romance",6.6,1629
Steel Magnolias,1989.0,"Comedy,Drama,Romance",7.3,65609
Storia di ragazzi e di ragazze,1989.0,"Comedy,Drama,Romance",6.6,235
Strapless,1989.0,"Drama,Romance",5.7,450
El sueño del mono loco,1989.0,"Drama,Mystery,Romance",5.3,1478
Surname Viet Given Name Nam,1989.0,"Documentary,History,Romance",6.5,199
Swimsuit,1989.0,"Comedy,Romance",5.2,199
The Tall Guy,1989.0,"Comedy,Romance",6.2,5091
Teen Witch,1989.0,"Comedy,Fantasy,Romance",6.0,11098
To Die For,1988.0,"Horror,Romance,Thriller",4.7,623
The Top of His Head,1989.0,"Drama,Romance",6.8,61
Trop belle pour toi,1989.0,"Drama,Romance",6.7,3124
True Love,1989.0,"Comedy,Romance",6.0,895
Ubegayushchiy avgust,1989.0,Romance,6.9,29
