Title,Year,Genres,Rating,Votes
Elizabeth Taylor in London,1963.0,Documentary,7.3,80
Europe in the Raw,1963.0,Documentary,4.6,195
The Great Chase,1962.0,Documentary,6.8,128
Le joli mai,1963.0,Documentary,7.8,907
Konkurs,1964.0,"Documentary,Music",6.5,833
Marilyn,1963.0,Documentary,7.8,130
Mondo cane,1962.0,"Documentary,Horror",6.2,4616
Mourir à Madrid,1963.0,Documentary,8.0,439
Pour la suite du monde,1963.0,Documentary,8.3,728
La rabbia,1963.0,Documentary,6.7,555
I tabù,1963.0,Documentary,6.3,37
Te o tsunagu kora,1964.0,"Comedy,Documentary,Drama",7.6,17
Violated Paradise,1963.0,"Documentary,Drama",4.8,51
The Yanks Are Coming,1963.0,Documentary,5.7,18
Belarmino,1964.0,"Biography,Documentary,Drama",7.6,492
Comizi d'amore,1964.0,Documentary,7.5,2761
España insólita,1965.0,Documentary,5.6,8
The Finest Hours,1964.0,"Biography,Documentary,History",7.2,99
Il pelo nel mondo,1964.0,Documentary,5.0,43
The Big Parade of Comedy,1964.0,"Comedy,Documentary",5.8,457
I malamondo,1964.0,Documentary,6.6,68
Mensen van morgen,1964.0,Documentary,7.0,47
Le monde sans soleil,1964.0,Documentary,7.4,553
Mondo cane n. 2,1963.0,"Documentary,Horror",5.8,1031
Point of Order!,1964.0,Documentary,7.8,531
The T.A.M.I. Show,1964.0,"Documentary,Music",8.2,1052
What's Happening! The Beatles in the U.S.A.,1964.0,"Documentary,Music,News",7.4,131
"Ça ira, il fiume della rivolta",1964.0,"Documentary,History,Music",6.3,63
The Battle of the Bulge... The Brave Rifles,1965.0,"Documentary,War",6.5,83
The Beatles at Shea Stadium,1966.0,"Documentary,Music",8.2,522
The Bus,1965.0,Documentary,7.0,56
Buster Keaton Rides Again,1965.0,"Biography,Documentary",7.3,547
Catembe,1965.0,Documentary,7.2,14
Dead Birds,1963.0,Documentary,7.1,303
The Eleanor Roosevelt Story,1965.0,"Biography,Documentary,History",6.4,221
The Forth Road Bridge,1965.0,Documentary,6.1,19
Four Days in November,1964.0,"Biography,Documentary,History",7.5,674
"Fünfter Akt, siebte Szene. Fritz Kortner probt Kabale und Liebe",1965.0,Documentary,7.1,18
Herbst der Gammler,1967.0,Documentary,7.2,48
Hier Strauss,1965.0,"Biography,Documentary",7.6,10
A King's Story,1965.0,"Biography,Documentary,History",7.2,57
The Love Goddesses,1965.0,Documentary,6.9,745
Le mystère Koumiko,1965.0,Documentary,7.6,704
